MonthlyIncome,DebtRatio,age,NumberOfTime30-59DaysPastDueNotWorse,NumberOfTime60-89DaysPastDueNotWorse,SeriousDlqin2yrs
2500.0,0.428628549,38,1,0,0
5400.0,1321.0,52,0,0,0
4166.0,0.010079194,24,0,0,0
1201.0,0.044093178,76,0,0,0
5400.0,1290.0,41,0,0,0
1291.0,0.080495356,74,0,0,0
16666.0,0.315173697,47,0,0,0
10000.0,0.335066493,57,0,0,0
2600.0,0.052672049,63,0,0,0
5400.0,17.0,62,0,0,0
5866.0,0.285324697,39,0,0,0
12500.0,0.34037277,51,0,0,0
9633.0,0.365787835,60,0,0,0
5400.0,2284.0,68,0,0,0
19416.0,0.254313231,63,2,0,0
7166.0,0.369192131,55,0,0,0
9213.0,0.228999349,58,0,0,0
3500.0,0.540702656,55,0,0,0
23100.0,0.128132981,33,1,0,0
4052.0,0.632371083,58,0,0,1
5700.0,0.215576215,55,1,0,0
10000.0,0.324267573,44,0,0,0
3500.0,0.89117395,57,0,0,0
615.0,0.0,65,0,0,0
11850.0,0.049700447,56,0,0,0
2900.0,0.001723544,25,0,0,0
0.0,5.0,89,1,0,0
3500.0,0.44187375,32,0,0,1
12000.0,0.399050079,48,0,0,0
2951.0,0.181233062,38,1,0,0
5400.0,526.0,58,0,0,0
7881.0,0.531464095,59,1,0,0
4000.0,0.132716821,32,0,0,0
1105.0,0.372513562,50,0,0,0
1520.0,0.067061144,26,0,0,0
6323.0,0.128716003,55,0,0,0
5400.0,13.0,82,0,0,0
5400.0,1203.0,62,0,0,0
5400.0,1189.0,46,0,0,0
5400.0,2410.0,66,1,0,0
5280.0,0.26775232,46,0,0,0
2236.0,0.0,59,0,0,0
5000.0,0.057388522,29,0,0,0
10862.0,0.342354782,39,0,0,0
3000.0,0.508163945,36,0,0,0
5611.0,0.170705631,71,0,0,0
7769.0,0.001287001,82,0,0,0
1274.0,0.121568627,26,0,0,0
5400.0,3265.0,58,3,1,1
5400.0,1591.0,68,0,0,0
0.0,2336.0,42,0,0,0
3000.0,0.177274242,58,0,0,0
1794.0,0.129805014,26,0,1,1
5400.0,523.0,33,0,0,0
6800.0,0.053521541,51,0,0,0
8400.0,0.193786454,60,0,0,0
3230.0,0.515939338,29,0,0,0
2350.0,0.225861336,79,0,0,0
4167.0,0.274952015,27,0,0,0
4106.0,0.68127587,50,0,1,1
2350.0,0.356018715,31,0,0,0
10416.0,0.735816454,45,0,0,0
4479.0,0.166517857,26,0,0,0
5400.0,111.0,63,0,0,0
5400.0,11.0,40,0,0,0
7500.0,0.085321957,57,0,0,0
4000.0,0.720069983,54,0,0,0
3800.0,0.332280979,33,0,0,0
3414.0,0.528550512,54,0,0,0
3833.0,0.0,24,0,0,0
13350.0,0.38708711,41,4,0,0
5400.0,228.0,47,0,0,0
5400.0,736.0,76,0,0,0
5400.0,2.0,87,0,0,0
3646.0,0.644091034,34,0,0,0
3642.0,0.107878122,46,0,0,0
8057.0,0.002606106,82,0,0,0
6421.0,0.165213329,48,0,0,0
2800.0,0.217065334,83,0,0,0
5400.0,68.0,86,0,0,0
6772.0,0.552930754,56,0,0,0
5400.0,0.0,90,0,0,0
5400.0,415.0,73,0,0,0
2800.0,1.002499107,33,0,0,0
5400.0,13.0,85,0,0,0
3950.0,0.475322703,45,2,0,0
5449.0,0.142385321,56,0,0,0
2000.0,0.432783608,31,0,0,0
8000.0,0.264841895,30,0,1,0
5400.0,969.0,32,0,0,0
4200.0,0.344679838,40,0,1,0
2400.0,0.01332778,79,0,0,0
4500.0,0.335036659,37,0,0,0
5400.0,779.0,63,0,0,0
5400.0,852.0,28,0,0,0
5455.0,0.0,69,0,0,0
9200.0,0.216280839,47,0,0,0
2336.0,0.01283697,71,0,0,0
5400.0,1387.0,56,0,0,0
9066.0,0.121319069,40,0,0,0
0.0,2231.0,64,0,0,0
3000.0,0.264911696,59,0,0,0
4500.0,0.286158631,28,0,0,0
0.0,11311.0,45,0,1,0
7854.0,0.332527053,31,1,0,0
9453.0,0.963084409,58,0,0,0
5400.0,6046.0,44,0,0,1
8333.0,0.079193665,37,0,0,0
4347.0,0.090386385,68,0,0,0
5400.0,64.0,47,0,0,1
5476.0,0.447142596,57,0,0,0
5400.0,1874.0,51,0,0,0
3910.0,0.380976732,50,0,0,0
5400.0,4.0,74,0,0,0
18553.0,0.122830656,73,0,0,0
4287.0,0.53801306,81,0,0,1
7000.0,0.411084131,58,0,0,0
5400.0,19.0,87,0,0,0
15916.0,0.196142489,55,0,0,0
13400.0,0.103425118,50,0,0,0
6916.0,0.32224953,34,0,0,0
5400.0,3174.0,67,0,0,0
5400.0,4627.0,63,0,0,0
19000.0,0.121835693,62,0,0,0
11000.0,0.226433961,59,0,0,0
5400.0,4121.0,32,0,0,0
6743.0,0.427787663,64,0,0,0
5400.0,2367.0,72,0,0,0
5833.0,0.074734316,64,0,0,0
3200.0,0.589815683,30,0,0,0
5666.0,0.00829363,79,0,0,0
3600.0,0.207164676,81,0,0,0
3675.0,0.718171926,41,2,0,0
10633.0,0.373801016,58,0,0,0
5400.0,3063.0,55,0,0,0
8750.0,0.008456176,45,0,0,0
12000.0,0.430297475,44,0,0,0
6006.0,0.330947228,49,0,0,0
5400.0,1202.0,74,0,0,0
1871.0,0.137820513,26,0,0,0
15075.0,0.301074556,59,0,0,0
7916.0,0.375647341,39,3,0,0
5400.0,1421.0,48,0,0,0
5400.0,2788.0,49,0,0,0
24750.0,0.022504141,47,0,0,0
4650.0,0.679853795,28,0,0,0
13000.0,0.373740482,42,0,0,0
4800.0,0.31035201,53,0,0,0
8575.0,0.311916978,68,0,0,0
4333.0,0.283571758,31,1,0,0
2800.0,0.319171724,34,0,0,0
9700.0,0.236573549,56,0,0,0
1250.0,1.298161471,30,0,0,0
4050.0,0.274253271,52,0,0,0
2853.0,0.528381219,54,0,0,0
2500.0,0.551779288,39,0,0,0
4333.0,0.42893401,57,0,0,0
5400.0,81.0,60,0,0,0
4975.0,1.112942122,45,0,0,0
2000.0,0.032483758,33,2,0,0
5400.0,2004.0,64,0,0,0
5400.0,790.0,85,0,0,0
5400.0,0.0,34,1,0,0
9000.0,0.333851794,37,0,0,0
2500.0,0.262694922,63,0,0,0
5400.0,1673.0,35,0,0,0
2685.0,0.802308265,32,0,0,0
8900.0,0.504887091,73,0,0,0
4150.0,0.459166466,39,0,0,0
5400.0,2628.0,38,0,0,0
4166.0,0.006959443,40,0,0,0
9178.0,0.524458002,42,1,0,0
2620.0,0.194963754,36,0,0,0
5400.0,3930.0,64,0,0,0
10131.0,0.226213976,51,0,0,0
2000.0,0.294852574,25,0,0,0
5400.0,777.0,36,0,0,0
5259.0,0.474904943,34,0,0,0
5400.0,274.0,73,1,1,1
9600.0,0.27018019,55,2,0,0
2308.0,0.984408835,39,0,0,1
10500.0,0.0,83,0,0,0
2500.0,0.515793683,63,0,0,0
5400.0,7806.0,52,0,0,0
11400.0,0.271467415,59,0,0,0
3200.0,0.069040925,24,0,0,0
5122.0,0.137224283,44,0,0,0
2700.0,0.339874121,36,0,0,0
5400.0,1184.0,74,0,0,0
10000.0,0.224577542,45,0,0,0
5400.0,2809.0,41,0,0,0
5489.0,0.454098361,63,0,0,0
2933.0,0.064417178,41,1,0,0
6700.0,0.560214893,45,1,0,0
25000.0,0.343546258,54,4,0,0
2880.0,0.372787227,76,1,0,0
10000.0,0.266873313,65,0,0,0
5400.0,2615.0,38,0,0,0
3800.0,0.370691923,47,0,0,0
10337.0,0.008222093,68,0,0,0
3916.0,1.220066377,34,0,0,0
5640.0,0.421201915,46,0,0,0
4300.0,0.881655429,55,2,0,1
8400.0,0.75145816,34,0,0,0
12000.0,0.046662778,29,0,0,0
1500.0,0.0,35,0,0,0
12000.0,0.421048246,43,1,1,0
500.0,2.694610778,37,0,0,0
5400.0,0.020736901,74,0,0,0
7166.0,0.514162132,55,0,0,0
5400.0,692.0,72,0,0,0
5400.0,1589.0,80,1,0,0
2500.0,1.317473011,50,0,0,0
5400.0,24.0,77,0,0,0
4577.0,0.047400612,73,0,0,0
8926.0,0.257757365,52,0,0,0
12407.0,0.146276596,48,0,0,0
2665.0,0.148162041,44,0,0,0
6400.0,0.0,50,0,0,0
5400.0,178.0,44,0,0,0
5400.0,1934.0,70,0,0,0
5400.0,817.0,53,0,0,0
3500.0,0.0,70,0,0,0
5400.0,2082.0,36,0,0,0
5400.0,724.0,63,0,0,0
13333.0,0.318734063,50,0,0,0
4000.0,0.605098725,48,3,0,1
5400.0,2446.0,62,1,0,0
9000.0,0.315187201,53,0,0,0
1850.0,0.198811453,43,0,0,0
6500.0,0.498692509,58,0,0,0
5400.0,486.0,67,0,0,0
6300.0,0.156959213,59,0,0,0
5323.0,0.167543201,55,0,1,0
5400.0,162.0,82,0,0,0
6867.0,0.587361677,47,0,0,0
8630.0,0.246784845,43,0,0,0
3000.0,1.511162946,58,3,0,0
5600.0,0.346902339,41,0,0,0
9750.0,0.621679828,63,0,0,0
4750.0,0.432119554,50,2,0,0
5400.0,85.0,32,0,0,0
21.0,106.2727273,37,1,0,0
2310.0,0.061445262,36,0,0,0
8966.0,0.546448087,45,1,0,0
5400.0,346.0,26,0,0,0
5000.0,0.180763847,80,0,0,0
3400.0,0.18141723,40,0,0,1
3637.0,0.611050027,35,0,0,0
6316.0,0.313439924,52,0,0,0
5400.0,3558.0,38,2,0,1
6430.0,0.691183331,78,0,0,0
13400.0,0.283411686,57,1,0,0
3300.0,0.355043926,57,0,0,0
5400.0,710.0,32,1,0,0
10000.0,0.252274773,43,1,0,0
3000.0,10.17127624,60,1,1,0
12400.0,0.135553584,54,0,0,0
13433.0,0.43955635,59,1,0,0
5700.0,0.185055253,56,0,0,0
8750.0,0.067877957,32,0,0,0
18836.0,0.102670277,29,0,0,0
4366.0,0.306846806,68,0,0,0
6250.0,0.0,50,0,0,0
4500.0,0.531659631,36,0,0,0
6140.0,0.291809152,37,0,0,0
5400.0,19.0,63,0,0,0
2250.0,0.217236784,42,0,0,0
6579.0,0.268693009,47,3,2,0
2200.0,0.433893685,32,0,0,0
3335.0,0.047961631,31,0,1,0
5500.0,0.537720414,39,0,0,0
5400.0,2574.0,52,0,0,0
4166.0,1.055195584,46,0,0,0
5400.0,2910.0,57,0,0,0
2513.0,0.53540175,47,0,0,1
6480.0,0.278969295,41,0,1,0
5400.0,3308.0,49,0,0,0
4466.0,0.637788225,36,0,0,0
15000.0,0.498566762,35,0,0,0
5400.0,1132.0,50,0,0,0
4221.0,0.009947892,75,0,0,0
3050.0,0.178302196,32,0,1,0
5400.0,1408.0,66,0,0,0
6503.0,0.134071341,38,1,0,0
5400.0,1068.0,58,0,0,0
7823.0,0.158997955,47,0,0,0
3130.0,0.288725647,44,0,0,0
8500.0,0.93824256,35,0,0,1
5000.0,0.407318536,39,0,0,0
8400.0,0.428758481,54,1,0,0
10300.0,0.065139307,58,0,0,0
2600.0,0.194925029,65,0,0,0
1000.0,2.496503497,55,0,0,0
8000.0,0.308086489,71,0,0,0
5400.0,3947.0,35,0,0,0
11000.0,0.431051723,80,0,0,0
2253.0,0.153061224,27,0,0,0
11100.0,0.287181335,39,1,0,0
8830.0,0.061148228,51,0,0,0
8100.0,0.069744476,47,0,0,0
5400.0,7.0,46,0,0,0
5400.0,35.0,51,1,0,0
4000.0,0.248187953,34,1,0,1
2816.0,0.273340433,39,0,0,0
5400.0,51.0,84,0,0,0
4650.0,0.266824339,53,0,0,0
8200.0,0.211071821,34,0,0,0
10000.0,0.312868713,81,0,0,0
2375.0,0.38510101,63,0,0,0
1641.0,2.579171742,43,0,0,0
2000.0,6.094452774,59,6,2,1
5400.0,2235.0,30,0,0,0
13782.0,0.469418849,61,1,0,0
6000.0,0.777370438,68,3,0,0
6200.0,0.003547815,48,0,0,0
2343.0,0.042235495,63,0,0,0
5400.0,262.0,26,0,0,0
4570.0,0.262962153,51,0,0,0
5400.0,1004.0,72,0,0,0
5103.0,0.39184953,66,0,0,0
12500.0,0.225741941,38,0,0,0
2500.0,0.611755298,66,0,0,0
3800.0,0.000526177,35,0,0,0
9999.0,0.4474,50,0,0,0
5400.0,0.0,68,1,0,0
3000.0,0.015661446,62,0,0,0
3000.0,0.586137954,54,0,0,0
6700.0,0.110878973,38,0,0,0
7574.0,0.365016502,45,0,0,0
8749.0,0.210742857,58,0,0,0
5400.0,1632.0,49,0,0,0
4050.0,0.462354974,34,0,0,0
7100.0,0.099845092,43,0,0,0
5400.0,1627.0,73,0,0,0
15450.0,0.281729338,43,0,0,0
5400.0,1313.0,63,0,0,0
4568.0,0.42985336,80,0,0,0
9500.0,0.27491843,41,0,0,0
10500.0,0.24045329,60,0,0,0
0.0,0.0,22,0,0,0
5666.0,0.090524087,34,0,0,0
3000.0,0.129623459,43,0,0,0
4000.0,0.493126718,41,0,0,1
9500.0,0.335438375,34,0,0,0
2100.0,0.14802475,34,0,0,0
6900.0,0.067381539,87,0,0,0
11142.0,0.229471417,66,0,0,0
8025.0,0.224395714,41,0,0,0
7150.0,0.372395469,37,0,0,0
5400.0,219.0,41,0,1,1
5884.0,0.38317757,66,1,0,0
2020.0,0.378525482,33,0,0,0
1500.0,0.329780147,67,0,0,0
2000.0,0.691654173,48,0,0,0
5400.0,28.0,61,0,0,0
5200.0,0.326283407,67,0,0,0
4084.0,0.368421053,32,0,0,0
9000.0,0.480057771,59,1,0,0
3200.0,1.052171197,50,0,0,0
4290.0,0.683523654,37,0,0,0
12832.0,0.071378477,62,0,0,0
12850.0,0.012372578,52,0,0,0
26000.0,0.048228914,82,0,0,0
5052.0,0.31506036,63,0,0,0
2635.0,0.364188164,63,0,0,0
14875.0,0.09438021,64,0,0,0
20000.0,0.520623969,54,0,0,0
9116.0,0.34210815,53,0,0,0
5400.0,396.0,78,0,0,0
5200.0,1.031724668,62,0,0,0
5468.0,0.447430975,64,0,0,0
11256.0,0.377631696,37,0,0,0
5400.0,2129.0,30,0,0,0
10500.0,0.017903057,71,0,0,0
5400.0,15.0,65,0,0,0
3500.0,0.604398743,57,0,0,0
6014.0,0.579717373,52,0,0,0
5900.0,0.607185223,39,0,0,0
5400.0,1776.0,39,0,0,0
2500.0,0.404638145,66,2,0,0
0.0,1.0,55,1,1,0
6466.0,0.401267976,47,0,0,0
4166.0,0.426685865,72,0,0,0
2500.0,0.092762895,53,1,0,0
5400.0,0.0,70,0,0,0
5400.0,3799.0,45,1,0,0
6573.0,0.2706115,36,0,0,0
4000.0,0.188452887,52,0,0,0
5000.0,0.25974805,45,1,0,0
3138.0,0.76967187,74,2,0,0
10838.0,0.05692407,48,0,0,0
2130.0,0.430314406,35,1,1,0
5018.0,0.450288902,46,0,0,0
3790.0,0.117910841,76,0,0,0
3308.0,0.52674524,47,1,0,0
4945.0,0.252527295,70,0,0,0
5500.0,0.214688239,46,0,0,0
3014.0,0.326036484,39,0,0,0
3500.0,0.29991431,80,0,0,0
5400.0,17.0,38,1,0,0
3000.0,0.08997001,28,0,0,0
7476.0,0.384779992,58,2,0,0
3424.0,0.914452555,42,0,0,0
2730.0,0.150494324,60,0,0,0
5400.0,773.0,55,5,3,1
10231.0,0.533815481,43,0,0,0
2333.0,1.478577549,56,0,0,0
5728.0,0.939430965,55,0,0,0
5400.0,1.0,32,0,0,0
5400.0,2162.0,36,0,0,0
11500.0,0.894878706,50,0,0,0
3456.0,1.141452126,57,2,1,1
3750.0,0.012529992,45,1,0,0
3500.0,0.460725507,53,0,1,0
5400.0,12546.0,48,1,0,0
2557.0,0.003127443,23,0,0,0
4079.0,0.4375,80,0,0,0
4850.0,1.843949701,54,0,0,0
6999.0,0.812428571,58,0,0,0
7500.0,0.348886815,48,0,0,0
2500.0,0.5029988,29,0,1,0
11000.0,0.151986183,59,0,0,0
5200.0,0.702749471,56,0,0,0
5400.0,1383.0,44,0,0,0
5400.0,2061.0,71,1,1,0
5400.0,2788.0,45,3,2,1
5004.0,0.431368631,44,0,0,0
7180.0,0.414148447,58,0,0,0
5800.0,0.627822789,57,0,0,0
7800.0,0.37584925,55,0,0,0
1400.0,0.0,82,0,0,0
2800.0,0.313816494,71,1,1,1
2300.0,0.173402868,65,0,0,0
5400.0,2209.0,69,0,0,0
5400.0,1370.0,54,0,0,0
5400.0,1968.0,68,0,0,0
8900.0,0.251769464,58,1,0,0
5400.0,220.0,31,0,0,0
20850.0,0.119083018,48,0,0,0
10777.0,0.476433476,64,0,0,0
5400.0,263.0,60,0,0,0
10500.0,0.304637654,79,1,0,0
2500.0,0.723310676,70,0,0,0
6848.0,0.315812527,63,0,0,0
2200.0,0.009995457,27,0,1,1
5976.0,0.592103062,58,0,0,0
8494.0,0.034020012,58,0,0,0
7583.0,0.248417722,65,0,0,0
2000.0,0.31834083,48,0,0,0
5400.0,0.0,43,0,0,0
3557.0,0.224283305,46,0,0,0
8050.0,0.256738293,43,0,0,0
5400.0,315.0,65,1,0,0
10083.0,0.213109877,70,0,0,0
14166.0,0.136302675,75,0,0,0
2348.0,0.914857386,50,0,0,0
2916.0,0.310935893,36,1,0,0
12000.0,0.264227981,64,0,0,0
4375.0,0.157678245,36,0,0,1
5400.0,4212.0,48,0,0,0
9017.0,0.29563096,62,0,0,0
1351.0,0.196745562,68,0,0,0
5500.0,0.020359935,59,0,0,0
4583.0,0.545157068,53,0,0,0
5400.0,1898.0,37,1,0,0
5200.0,0.084599116,56,0,0,0
4790.0,0.388436652,41,0,0,0
6600.0,0.554915922,77,0,0,0
3000.0,0.0,53,0,0,0
3700.0,0.064577141,68,0,0,0
4906.0,0.699205217,68,0,0,0
9333.0,0.65170345,55,0,0,0
4260.0,0.232339826,57,0,0,0
13333.0,0.209539523,74,0,0,0
9000.0,0.685146095,73,0,0,0
5400.0,2461.0,49,0,0,0
7500.0,0.012931609,69,0,0,0
5400.0,2859.0,54,0,0,0
5541.0,0.299711296,29,0,0,0
5400.0,6.0,88,0,0,0
5650.0,0.012387188,28,0,0,0
1700.0,0.014697237,27,0,0,0
4620.0,0.437351223,43,0,0,0
1836.0,0.238432226,56,1,0,0
2250.0,0.15104398,27,0,0,0
2000.0,1.434782609,50,0,0,0
9000.0,0.150205533,43,0,0,0
3608.0,0.012468828,68,0,0,0
1400.0,1.687366167,37,0,0,0
4566.0,0.540617473,60,1,1,1
2500.0,0.1247501,38,0,0,0
5400.0,3400.0,63,0,0,0
5400.0,423.0,64,0,0,0
5600.0,0.19675058,41,0,0,0
1800.0,0.439755691,33,1,0,0
2370.0,0.735554618,64,0,0,0
5400.0,3256.0,73,0,0,0
7433.0,0.401668012,54,0,0,0
4000.0,0.253686578,53,0,0,0
5400.0,1164.0,59,0,0,0
6417.0,0.014802119,62,0,0,0
7578.0,0.220213749,60,0,0,0
6000.0,0.276620563,46,0,0,0
4417.0,0.785196922,39,1,0,0
9912.0,0.427216786,52,1,0,0
5400.0,1031.0,67,0,0,0
3908.0,0.306472244,52,0,0,0
5567.0,0.061422414,65,1,0,0
5400.0,0.0,84,0,0,0
5400.0,4085.0,47,0,0,0
8500.0,0.302199741,46,0,0,0
1805.0,0.953488372,63,0,0,0
5732.0,0.028257457,78,0,0,0
4240.0,0.005187456,62,0,0,0
5400.0,2065.0,30,0,0,0
7000.0,0.139694329,53,0,0,0
5400.0,3.0,74,0,0,0
5500.0,0.332303218,71,0,0,0
4710.0,0.482275525,45,0,1,1
5400.0,1268.0,31,0,0,0
4000.0,0.003999,58,0,0,0
5400.0,4681.0,70,0,0,0
1912.0,0.48771563,62,0,0,0
8000.0,0.478190226,45,1,0,0
2900.0,0.2964495,74,3,1,1
2000.0,0.261369315,31,0,0,1
5750.0,0.007998609,63,0,0,0
5400.0,613.0,76,0,0,0
3091.0,0.68240621,54,0,0,0
5400.0,695.0,54,0,0,0
4750.0,0.281414439,57,0,0,0
3725.0,0.441760601,45,4,0,0
9750.0,0.21915701,54,0,0,0
2000.0,0.323338331,50,0,0,0
6833.0,0.080187299,29,0,0,0
7500.0,0.062791628,35,0,1,1
5400.0,2196.0,53,0,0,0
6500.0,0.318874019,71,0,0,0
1.0,1756.0,30,0,0,0
5400.0,278.0,82,0,0,0
6366.0,0.917543584,48,2,0,0
3000.0,0.007664112,41,0,0,0
5400.0,430.0,33,0,0,0
5633.0,2.219737309,59,1,0,1
1614.0,0.634674923,68,0,0,0
4551.0,0.041959578,31,0,0,0
7500.0,0.385015331,39,1,0,0
6333.0,0.596621408,50,1,0,0
8461.0,0.006854172,80,0,0,0
8000.0,0.234095738,35,1,0,0
6975.0,0.418147936,44,0,0,0
5400.0,3851.0,61,0,0,0
5300.0,0.302395774,55,0,0,0
5916.0,0.357444651,51,0,0,0
6166.0,0.254256527,34,0,1,1
6895.0,0.199100928,45,0,0,0
5400.0,2518.0,44,0,2,0
5625.0,0.015108425,30,0,0,1
2500.0,0.037185126,41,0,0,0
9417.0,0.182522829,67,0,0,0
6400.0,0.483205749,42,0,0,0
2083.0,0.082053743,75,0,0,0
5500.0,0.316851482,41,3,0,0
10445.0,0.351426383,39,0,0,0
3000.0,0.008663779,70,0,0,0
5400.0,1448.0,63,0,0,0
6150.0,0.365306454,41,0,0,0
7031.0,0.496729238,59,0,0,0
5400.0,3844.0,52,0,0,0
4500.0,0.884470118,42,0,0,1
5400.0,0.0,57,0,0,0
1850.0,1.473797947,59,0,0,1
4179.0,1.60215311,49,2,0,0
5400.0,2290.0,67,0,0,0
6417.0,0.249922094,49,0,0,0
4405.0,0.653881071,59,0,0,0
2250.0,1.055530875,27,0,0,0
5500.0,0.457734957,57,0,0,0
2037.0,0.031403337,67,0,0,0
4120.0,0.619267168,32,1,0,0
5400.0,153.0,59,0,0,0
2531.0,0.533965245,77,0,0,0
5383.0,0.484398217,48,0,0,0
6000.0,0.158640227,45,0,0,0
13215.0,0.202103511,45,0,0,0
5400.0,3.0,82,0,0,0
3800.0,0.104972376,63,0,0,0
5400.0,1486.0,59,0,0,0
5400.0,69.0,50,0,0,0
6390.0,0.380691598,49,0,0,0
7416.0,0.370769853,41,1,0,0
8000.0,0.507061617,50,0,0,0
8300.0,0.226599205,73,0,0,0
7666.0,0.53749837,53,1,0,0
4272.0,0.267259537,38,0,0,0
7789.0,0.00012837,80,0,0,0
3417.0,0.160912815,26,0,0,1
14600.0,0.279980823,69,1,0,1
3165.0,0.238471257,77,0,0,0
5400.0,3015.0,68,0,0,0
9305.0,0.37567161,74,0,0,0
5400.0,6994.0,59,0,0,0
1750.0,0.288977727,32,0,0,0
4166.0,0.055915527,39,0,0,0
4000.0,0.300174956,49,0,0,0
10000.0,0.323067693,53,0,0,0
8362.0,0.287934952,56,0,0,0
5400.0,1463.0,62,0,0,0
11166.0,0.754365541,47,0,0,0
6400.0,0.087017653,27,0,0,0
11250.0,0.381654964,42,0,0,0
0.0,3278.0,43,0,0,0
9500.0,0.365119461,59,0,0,0
7750.0,0.262804799,30,0,0,0
6000.0,0.37043826,32,0,0,0
3000.0,0.001332889,57,0,0,0
4916.0,0.005084401,42,0,0,0
11716.0,0.265853034,44,0,0,0
7000.0,0.186116269,67,1,0,0
7167.0,0.390764509,35,0,0,0
5400.0,2430.0,72,0,0,0
3400.0,0.155248456,25,0,0,0
6121.0,0.134433192,52,0,0,0
833.0,0.014388489,46,0,0,0
5000.0,0.372925415,44,0,0,0
6482.0,0.684559617,47,0,0,0
9000.0,0.248861238,53,0,0,0
7166.0,0.372540812,37,0,0,0
1864.0,0.010723861,87,0,0,0
5400.0,7.0,65,0,0,0
1250.0,1.034372502,65,0,0,0
4500.0,0.732948234,33,0,0,0
9791.0,0.277165033,72,0,0,0
13829.0,0.662545192,65,1,0,0
6664.0,0.254913728,31,0,0,0
5400.0,4.0,83,0,0,0
60200.0,0.028554343,59,0,0,0
6000.0,0.391101483,80,0,0,0
3500.0,0.363039132,55,0,0,0
21910.0,0.280407101,59,0,0,0
8683.0,0.282588669,33,0,0,0
5417.0,0.016795866,60,0,0,0
7435.0,0.012506724,63,0,0,0
3889.0,0.950642674,61,1,0,0
6400.0,0.320731136,61,0,0,0
3833.0,0.246739697,62,1,0,0
5400.0,133.0,72,0,0,0
10000.0,0.252374763,44,1,0,0
5400.0,937.0,58,0,0,0
11583.0,0.164019337,59,0,0,0
5400.0,1252.0,70,0,0,0
12753.0,0.099890231,67,0,0,0
3166.0,0.00252605,39,0,0,0
5400.0,3228.0,40,0,0,0
4585.0,0.117095508,44,0,0,0
5400.0,3955.0,60,0,0,0
11666.0,0.429330591,44,1,0,0
2500.0,0.162335066,49,0,0,0
5800.0,0.6536804,38,0,0,1
3500.0,0.138246215,76,0,0,0
10543.0,0.26991654,37,0,0,0
14595.0,0.389627295,56,1,0,0
16383.0,0.345825195,67,0,0,1
8600.0,0.575630741,64,0,0,0
2480.0,0.514308746,44,0,0,0
6250.0,0.507758759,38,0,0,0
5400.0,4.0,73,0,0,0
5594.0,0.248972297,61,0,0,0
4000.0,0.278180455,84,0,0,0
5400.0,2574.0,52,0,0,0
4440.0,0.55618104,50,3,0,0
2806.0,0.730317064,40,0,0,0
3900.0,0.768520892,41,0,0,0
4076.0,0.018150601,82,0,0,0
6000.0,0.005165806,63,0,0,0
3200.0,0.304592315,66,0,0,0
5400.0,496.0,63,1,0,0
6833.0,0.160813579,59,0,0,0
5800.0,0.104809516,58,2,1,0
10000.0,0.273972603,38,0,0,0
8000.0,0.526684164,41,1,1,1
8166.0,0.068935962,72,0,0,0
3800.0,0.002893975,64,0,0,0
3118.0,0.63353639,60,1,0,0
10743.0,0.684568131,49,1,0,0
4600.0,0.249076288,41,0,0,0
24090.0,0.362583537,50,0,0,0
5000.0,0.283543291,57,0,0,0
2440.0,0.196640721,34,0,0,0
5400.0,125.0,43,0,0,0
4642.0,0.001938402,52,0,0,0
3903.0,0.129354508,48,0,0,0
5400.0,1635.0,53,0,0,0
5400.0,2965.0,65,0,0,0
6275.0,0.321542384,58,0,0,0
5400.0,2022.0,43,0,0,0
18694.0,0.363573148,66,0,0,0
2600.0,0.162629758,30,0,0,0
1587.0,0.498110831,46,0,1,0
4558.0,0.143671858,48,1,0,0
7916.0,1.333712265,53,0,0,0
5316.0,0.542411134,55,1,0,0
2435.0,0.100164204,39,0,0,0
11350.0,0.349572725,71,0,0,0
8303.0,0.152938343,40,0,0,0
5400.0,2162.0,46,0,0,0
6250.0,0.841945289,51,0,0,0
5400.0,558.0,29,0,0,0
13586.0,0.248252006,45,0,0,0
9750.0,0.469695416,64,0,0,0
7666.0,0.226816225,52,0,0,0
5400.0,1.0,89,0,0,0
5400.0,325.0,76,0,0,0
6700.0,0.878525593,45,0,0,0
11400.0,0.478291378,44,1,0,0
3800.0,0.424098921,35,0,0,0
5400.0,1609.0,62,0,0,0
5400.0,3024.0,62,0,0,0
4100.0,0.151914167,36,0,0,0
6700.0,0.224294881,60,0,0,0
5000.0,0.49910018,61,0,0,0
5400.0,2498.0,73,0,0,0
14166.0,0.866732547,54,0,0,1
5400.0,2648.0,44,0,0,0
7144.0,0.158012596,67,0,0,0
5400.0,1146.0,42,0,0,0
5400.0,322.0,64,0,0,0
5000.0,0.385322935,51,0,0,0
9335.0,0.282883462,65,0,1,0
4000.0,0.419895026,64,0,0,0
10895.0,0.450440529,41,0,0,0
5000.0,0.090381924,48,0,0,0
5400.0,1348.0,62,0,0,0
7000.0,0.254106556,60,0,0,0
8486.0,1.123247319,51,0,0,0
4150.0,0.23319682,80,0,0,0
3618.0,0.854103343,56,1,0,0
4083.0,0.602840353,39,0,0,0
6500.0,0.082448854,36,0,0,0
3330.0,0.451816271,53,0,0,0
6000.0,0.000499917,66,0,0,0
5400.0,3041.0,35,0,0,0
2700.0,0.048500555,46,0,0,0
3526.0,0.490218316,55,3,1,1
2400.0,1.034152436,34,0,0,0
2125.0,0.411100659,26,0,0,0
800.0,0.843945069,26,1,0,0
